frame,label,video_id
0_0.png,0,241
10_0.png,0,241
20_0.png,0,241
30_0.png,0,241
40_0.png,0,241
50_0.png,0,241
60_0.png,0,241
70_0.png,0,241
80_0.png,0,241
90_0.png,0,241
0_0.png,0,243
10_0.png,0,243
20_0.png,0,243
30_0.png,0,243
40_0.png,0,243
50_0.png,0,243
60_0.png,0,243
70_0.png,0,243
80_0.png,0,243
90_0.png,0,243
0_0.png,0,245
0_1.png,0,245
100_0.png,0,245
100_1.png,0,245
10_0.png,0,245
10_1.png,0,245
110_0.png,0,245
110_1.png,0,245
120_0.png,0,245
120_1.png,0,245
130_0.png,0,245
130_1.png,0,245
140_0.png,0,245
140_1.png,0,245
150_0.png,0,245
150_1.png,0,245
160_0.png,0,245
160_1.png,0,245
170_0.png,0,245
170_1.png,0,245
180_0.png,0,245
180_1.png,0,245
190_0.png,0,245
190_1.png,0,245
200_0.png,0,245
200_1.png,0,245
20_0.png,0,245
210_0.png,0,245
210_1.png,0,245
220_0.png,0,245
220_1.png,0,245
230_0.png,0,245
230_1.png,0,245
240_0.png,0,245
240_1.png,0,245
250_0.png,0,245
250_1.png,0,245
260_0.png,0,245
260_1.png,0,245
270_0.png,0,245
270_1.png,0,245
280_0.png,0,245
280_1.png,0,245
290_0.png,0,245
290_1.png,0,245
300_0.png,0,245
300_1.png,0,245
30_0.png,0,245
30_1.png,0,245
310_0.png,0,245
40_0.png,0,245
40_1.png,0,245
50_0.png,0,245
50_1.png,0,245
60_0.png,0,245
60_1.png,0,245
70_0.png,0,245
70_1.png,0,245
80_0.png,0,245
80_1.png,0,245
90_0.png,0,245
90_1.png,0,245
0_0.png,0,246
10_0.png,0,246
20_0.png,0,246
30_0.png,0,246
40_0.png,0,246
50_0.png,0,246
60_0.png,0,246
70_0.png,0,246
80_0.png,0,246
90_0.png,0,246
0_0.png,0,248
100_0.png,0,248
10_0.png,0,248
110_0.png,0,248
120_0.png,0,248
130_0.png,0,248
140_0.png,0,248
150_0.png,0,248
20_0.png,0,248
30_0.png,0,248
40_0.png,0,248
50_0.png,0,248
60_0.png,0,248
70_0.png,0,248
80_0.png,0,248
90_0.png,0,248
0_0.png,0,249
10_0.png,0,249
20_0.png,0,249
30_0.png,0,249
40_0.png,0,249
50_0.png,0,249
60_0.png,0,249
70_0.png,0,249
80_0.png,0,249
90_0.png,0,249
0_0.png,0,250
10_0.png,0,250
20_0.png,0,250
30_0.png,0,250
40_0.png,0,250
50_0.png,0,250
60_0.png,0,250
70_0.png,0,250
80_0.png,0,250
90_0.png,0,250
0_0.png,0,252
10_0.png,0,252
20_0.png,0,252
30_0.png,0,252
40_0.png,0,252
50_0.png,0,252
60_0.png,0,252
70_0.png,0,252
80_0.png,0,252
90_0.png,0,252
0_0.png,0,253
10_0.png,0,253
20_0.png,0,253
30_0.png,0,253
40_0.png,0,253
50_0.png,0,253
60_0.png,0,253
70_0.png,0,253
80_0.png,0,253
90_0.png,0,253
0_0.png,0,254
10_0.png,0,254
20_0.png,0,254
30_0.png,0,254
40_0.png,0,254
50_0.png,0,254
50_1.png,0,254
60_0.png,0,254
70_0.png,0,254
80_0.png,0,254
90_0.png,0,254
0_0.png,0,255
10_0.png,0,255
20_0.png,0,255
30_0.png,0,255
40_0.png,0,255
50_0.png,0,255
60_0.png,0,255
70_0.png,0,255
80_0.png,0,255
90_0.png,0,255
0_0.png,0,257
10_0.png,0,257
20_0.png,0,257
30_0.png,0,257
40_0.png,0,257
50_0.png,0,257
50_1.png,0,257
60_0.png,0,257
70_0.png,0,257
80_0.png,0,257
80_1.png,0,257
90_0.png,0,257
90_1.png,0,257
0_0.png,0,259
10_0.png,0,259
20_0.png,0,259
30_0.png,0,259
40_0.png,0,259
50_0.png,0,259
60_0.png,0,259
70_0.png,0,259
80_0.png,0,259
90_0.png,0,259
0_0.png,0,261
10_0.png,0,261
20_0.png,0,261
30_0.png,0,261
40_0.png,0,261
50_0.png,0,261
60_0.png,0,261
70_0.png,0,261
80_0.png,0,261
90_0.png,0,261
0_0.png,0,262
100_0.png,0,262
10_0.png,0,262
110_0.png,0,262
120_0.png,0,262
130_0.png,0,262
140_0.png,0,262
150_0.png,0,262
160_0.png,0,262
170_0.png,0,262
180_0.png,0,262
190_0.png,0,262
200_0.png,0,262
20_0.png,0,262
210_0.png,0,262
220_0.png,0,262
230_0.png,0,262
240_0.png,0,262
250_0.png,0,262
260_0.png,0,262
270_0.png,0,262
280_0.png,0,262
290_0.png,0,262
300_0.png,0,262
30_0.png,0,262
310_0.png,0,262
320_0.png,0,262
330_0.png,0,262
340_0.png,0,262
350_0.png,0,262
360_0.png,0,262
370_0.png,0,262
380_0.png,0,262
390_0.png,0,262
40_0.png,0,262
50_0.png,0,262
60_0.png,0,262
70_0.png,0,262
80_0.png,0,262
90_0.png,0,262
0_0.png,0,263
0_1.png,0,263
100_0.png,0,263
100_1.png,0,263
10_0.png,0,263
10_1.png,0,263
110_0.png,0,263
110_1.png,0,263
120_0.png,0,263
130_0.png,0,263
140_0.png,0,263
150_0.png,0,263
160_0.png,0,263
170_0.png,0,263
180_0.png,0,263
190_0.png,0,263
200_0.png,0,263
20_0.png,0,263
20_1.png,0,263
210_0.png,0,263
220_0.png,0,263
220_1.png,0,263
230_0.png,0,263
230_1.png,0,263
240_0.png,0,263
240_1.png,0,263
250_0.png,0,263
250_1.png,0,263
260_0.png,0,263
260_1.png,0,263
270_0.png,0,263
270_1.png,0,263
280_0.png,0,263
280_1.png,0,263
290_0.png,0,263
290_1.png,0,263
30_0.png,0,263
30_1.png,0,263
40_0.png,0,263
40_1.png,0,263
50_0.png,0,263
50_1.png,0,263
60_0.png,0,263
60_1.png,0,263
70_0.png,0,263
70_1.png,0,263
80_0.png,0,263
80_1.png,0,263
90_0.png,0,263
90_1.png,0,263
0_0.png,0,264
10_0.png,0,264
20_0.png,0,264
30_0.png,0,264
40_0.png,0,264
50_0.png,0,264
60_0.png,0,264
70_0.png,0,264
80_0.png,0,264
90_0.png,0,264
0_0.png,0,265
100_0.png,0,265
10_0.png,0,265
110_0.png,0,265
120_0.png,0,265
130_0.png,0,265
140_0.png,0,265
150_0.png,0,265
160_0.png,0,265
170_0.png,0,265
180_0.png,0,265
190_0.png,0,265
200_0.png,0,265
20_0.png,0,265
210_0.png,0,265
220_0.png,0,265
230_0.png,0,265
240_0.png,0,265
250_0.png,0,265
260_0.png,0,265
270_0.png,0,265
280_0.png,0,265
290_0.png,0,265
300_0.png,0,265
30_0.png,0,265
310_0.png,0,265
320_0.png,0,265
330_0.png,0,265
340_0.png,0,265
350_0.png,0,265
360_0.png,0,265
370_0.png,0,265
380_0.png,0,265
390_0.png,0,265
400_0.png,0,265
40_0.png,0,265
410_0.png,0,265
420_0.png,0,265
430_0.png,0,265
440_0.png,0,265
450_0.png,0,265
460_0.png,0,265
470_0.png,0,265
480_0.png,0,265
490_0.png,0,265
500_0.png,0,265
50_0.png,0,265
510_0.png,0,265
520_0.png,0,265
530_0.png,0,265
540_0.png,0,265
550_0.png,0,265
60_0.png,0,265
70_0.png,0,265
80_0.png,0,265
90_0.png,0,265
0_0.png,0,267
10_0.png,0,267
20_0.png,0,267
30_0.png,0,267
40_0.png,0,267
50_0.png,0,267
60_0.png,0,267
70_0.png,0,267
80_0.png,0,267
90_0.png,0,267
0_0.png,0,268
10_0.png,0,268
20_0.png,0,268
30_0.png,0,268
40_0.png,0,268
50_0.png,0,268
60_0.png,0,268
70_0.png,0,268
80_0.png,0,268
90_0.png,0,268
0_0.png,0,269
10_0.png,0,269
20_0.png,0,269
30_0.png,0,269
40_0.png,0,269
50_0.png,0,269
60_0.png,0,269
70_0.png,0,269
80_0.png,0,269
90_0.png,0,269
0_0.png,0,272
10_0.png,0,272
20_0.png,0,272
30_0.png,0,272
40_0.png,0,272
50_0.png,0,272
60_0.png,0,272
70_0.png,0,272
80_0.png,0,272
90_0.png,0,272
0_0.png,0,275
10_0.png,0,275
20_0.png,0,275
30_0.png,0,275
40_0.png,0,275
50_0.png,0,275
60_0.png,0,275
70_0.png,0,275
80_0.png,0,275
90_0.png,0,275
0_0.png,0,276
0_1.png,0,276
100_0.png,0,276
100_1.png,0,276
100_2.png,0,276
10_0.png,0,276
10_1.png,0,276
110_0.png,0,276
110_1.png,0,276
120_0.png,0,276
130_0.png,0,276
140_0.png,0,276
150_0.png,0,276
150_1.png,0,276
160_0.png,0,276
160_1.png,0,276
170_0.png,0,276
170_1.png,0,276
180_0.png,0,276
180_1.png,0,276
190_0.png,0,276
190_1.png,0,276
190_2.png,0,276
200_0.png,0,276
200_1.png,0,276
200_2.png,0,276
200_3.png,0,276
20_0.png,0,276
20_1.png,0,276
20_2.png,0,276
210_0.png,0,276
210_1.png,0,276
210_2.png,0,276
220_0.png,0,276
220_1.png,0,276
230_0.png,0,276
230_1.png,0,276
230_2.png,0,276
240_0.png,0,276
240_1.png,0,276
240_2.png,0,276
250_0.png,0,276
260_0.png,0,276
260_1.png,0,276
270_0.png,0,276
270_1.png,0,276
280_0.png,0,276
280_1.png,0,276
290_0.png,0,276
290_1.png,0,276
290_2.png,0,276
300_0.png,0,276
300_1.png,0,276
300_2.png,0,276
30_0.png,0,276
30_1.png,0,276
310_0.png,0,276
320_0.png,0,276
320_1.png,0,276
330_0.png,0,276
330_1.png,0,276
40_0.png,0,276
40_1.png,0,276
50_0.png,0,276
50_1.png,0,276
60_0.png,0,276
60_1.png,0,276
60_2.png,0,276
70_0.png,0,276
70_1.png,0,276
80_0.png,0,276
80_1.png,0,276
90_0.png,0,276
0_0.png,0,277
100_0.png,0,277
10_0.png,0,277
110_0.png,0,277
120_0.png,0,277
130_0.png,0,277
140_0.png,0,277
150_0.png,0,277
160_0.png,0,277
170_0.png,0,277
180_0.png,0,277
190_0.png,0,277
200_0.png,0,277
20_0.png,0,277
210_0.png,0,277
220_0.png,0,277
230_0.png,0,277
240_0.png,0,277
250_0.png,0,277
260_0.png,0,277
270_0.png,0,277
280_0.png,0,277
290_0.png,0,277
300_0.png,0,277
30_0.png,0,277
310_0.png,0,277
320_0.png,0,277
330_0.png,0,277
340_0.png,0,277
350_0.png,0,277
360_0.png,0,277
370_0.png,0,277
380_0.png,0,277
390_0.png,0,277
400_0.png,0,277
40_0.png,0,277
410_0.png,0,277
420_0.png,0,277
430_0.png,0,277
440_0.png,0,277
450_0.png,0,277
460_0.png,0,277
470_0.png,0,277
480_0.png,0,277
490_0.png,0,277
500_0.png,0,277
50_0.png,0,277
510_0.png,0,277
520_0.png,0,277
530_0.png,0,277
540_0.png,0,277
550_0.png,0,277
560_0.png,0,277
570_0.png,0,277
580_0.png,0,277
590_0.png,0,277
600_0.png,0,277
60_0.png,0,277
610_0.png,0,277
620_0.png,0,277
630_0.png,0,277
640_0.png,0,277
650_0.png,0,277
660_0.png,0,277
670_0.png,0,277
680_0.png,0,277
690_0.png,0,277
700_0.png,0,277
70_0.png,0,277
710_0.png,0,277
720_0.png,0,277
730_0.png,0,277
740_0.png,0,277
750_0.png,0,277
760_0.png,0,277
770_0.png,0,277
780_0.png,0,277
790_0.png,0,277
800_0.png,0,277
80_0.png,0,277
810_0.png,0,277
820_0.png,0,277
830_0.png,0,277
840_0.png,0,277
850_0.png,0,277
860_0.png,0,277
870_0.png,0,277
880_0.png,0,277
890_0.png,0,277
900_0.png,0,277
90_0.png,0,277
910_0.png,0,277
920_0.png,0,277
930_0.png,0,277
940_0.png,0,277
950_0.png,0,277
960_0.png,0,277
0_0.png,0,278
10_0.png,0,278
20_0.png,0,278
30_0.png,0,278
40_0.png,0,278
50_0.png,0,278
60_0.png,0,278
70_0.png,0,278
80_0.png,0,278
90_0.png,0,278
0_0.png,0,279
10_0.png,0,279
20_0.png,0,279
30_0.png,0,279
40_0.png,0,279
50_0.png,0,279
60_0.png,0,279
70_0.png,0,279
80_0.png,0,279
90_0.png,0,279
0_0.png,0,281
10_0.png,0,281
20_0.png,0,281
30_0.png,0,281
40_0.png,0,281
50_0.png,0,281
60_0.png,0,281
70_0.png,0,281
80_0.png,0,281
90_0.png,0,281
0_0.png,0,283
10_0.png,0,283
20_0.png,0,283
30_0.png,0,283
40_0.png,0,283
50_0.png,0,283
60_0.png,0,283
70_0.png,0,283
80_0.png,0,283
90_0.png,0,283
0_0.png,0,285
100_0.png,0,285
10_0.png,0,285
110_0.png,0,285
120_0.png,0,285
130_0.png,0,285
140_0.png,0,285
150_0.png,0,285
160_0.png,0,285
170_0.png,0,285
180_0.png,0,285
190_0.png,0,285
200_0.png,0,285
20_0.png,0,285
210_0.png,0,285
220_0.png,0,285
230_0.png,0,285
240_0.png,0,285
250_0.png,0,285
260_0.png,0,285
270_0.png,0,285
280_0.png,0,285
290_0.png,0,285
300_0.png,0,285
30_0.png,0,285
310_0.png,0,285
320_0.png,0,285
330_0.png,0,285
340_0.png,0,285
350_0.png,0,285
360_0.png,0,285
370_0.png,0,285
380_0.png,0,285
40_0.png,0,285
50_0.png,0,285
60_0.png,0,285
70_0.png,0,285
80_0.png,0,285
90_0.png,0,285
0_0.png,0,286
10_0.png,0,286
20_0.png,0,286
30_0.png,0,286
40_0.png,0,286
50_0.png,0,286
60_0.png,0,286
70_0.png,0,286
80_0.png,0,286
90_0.png,0,286
0_0.png,0,287
100_0.png,0,287
10_0.png,0,287
110_0.png,0,287
120_0.png,0,287
130_0.png,0,287
140_0.png,0,287
150_0.png,0,287
160_0.png,0,287
170_0.png,0,287
180_0.png,0,287
190_0.png,0,287
200_0.png,0,287
20_0.png,0,287
210_0.png,0,287
220_0.png,0,287
230_0.png,0,287
240_0.png,0,287
250_0.png,0,287
260_0.png,0,287
270_0.png,0,287
280_0.png,0,287
290_0.png,0,287
300_0.png,0,287
30_0.png,0,287
310_0.png,0,287
320_0.png,0,287
330_0.png,0,287
340_0.png,0,287
350_0.png,0,287
360_0.png,0,287
370_0.png,0,287
380_0.png,0,287
390_0.png,0,287
400_0.png,0,287
40_0.png,0,287
410_0.png,0,287
420_0.png,0,287
430_0.png,0,287
440_0.png,0,287
450_0.png,0,287
460_0.png,0,287
470_0.png,0,287
50_0.png,0,287
60_0.png,0,287
70_0.png,0,287
80_0.png,0,287
90_0.png,0,287
0_0.png,0,288
10_0.png,0,288
20_0.png,0,288
30_0.png,0,288
40_0.png,0,288
50_0.png,0,288
60_0.png,0,288
70_0.png,0,288
80_0.png,0,288
90_0.png,0,288
0_0.png,0,289
0_1.png,0,289
10_0.png,0,289
10_1.png,0,289
20_0.png,0,289
20_1.png,0,289
30_0.png,0,289
30_1.png,0,289
40_0.png,0,289
40_1.png,0,289
50_0.png,0,289
50_1.png,0,289
60_0.png,0,289
60_1.png,0,289
70_0.png,0,289
70_1.png,0,289
80_0.png,0,289
80_1.png,0,289
90_0.png,0,289
90_1.png,0,289
0_0.png,0,291
100_0.png,0,291
10_0.png,0,291
110_0.png,0,291
120_0.png,0,291
130_0.png,0,291
140_0.png,0,291
150_0.png,0,291
160_0.png,0,291
170_0.png,0,291
180_0.png,0,291
190_0.png,0,291
200_0.png,0,291
20_0.png,0,291
210_0.png,0,291
220_0.png,0,291
230_0.png,0,291
240_0.png,0,291
250_0.png,0,291
260_0.png,0,291
270_0.png,0,291
280_0.png,0,291
290_0.png,0,291
300_0.png,0,291
30_0.png,0,291
310_0.png,0,291
320_0.png,0,291
40_0.png,0,291
50_0.png,0,291
60_0.png,0,291
70_0.png,0,291
80_0.png,0,291
90_0.png,0,291
0_0.png,0,293
0_1.png,0,293
10_0.png,0,293
20_0.png,0,293
30_0.png,0,293
40_0.png,0,293
50_0.png,0,293
60_0.png,0,293
70_0.png,0,293
80_0.png,0,293
90_0.png,0,293
0_0.png,0,294
10_0.png,0,294
20_0.png,0,294
30_0.png,0,294
40_0.png,0,294
50_0.png,0,294
60_0.png,0,294
70_0.png,0,294
80_0.png,0,294
90_0.png,0,294
0_0.png,0,295
100_0.png,0,295
10_0.png,0,295
110_0.png,0,295
120_0.png,0,295
130_0.png,0,295
140_0.png,0,295
150_0.png,0,295
160_0.png,0,295
170_0.png,0,295
180_0.png,0,295
190_0.png,0,295
200_0.png,0,295
20_0.png,0,295
210_0.png,0,295
220_0.png,0,295
230_0.png,0,295
240_0.png,0,295
250_0.png,0,295
260_0.png,0,295
270_0.png,0,295
280_0.png,0,295
290_0.png,0,295
300_0.png,0,295
30_0.png,0,295
310_0.png,0,295
320_0.png,0,295
330_0.png,0,295
340_0.png,0,295
350_0.png,0,295
360_0.png,0,295
370_0.png,0,295
380_0.png,0,295
390_0.png,0,295
400_0.png,0,295
40_0.png,0,295
410_0.png,0,295
50_0.png,0,295
60_0.png,0,295
70_0.png,0,295
80_0.png,0,295
90_0.png,0,295
0_0.png,0,297
10_0.png,0,297
20_0.png,0,297
30_0.png,0,297
40_0.png,0,297
50_0.png,0,297
60_0.png,0,297
70_0.png,0,297
80_0.png,0,297
90_0.png,0,297
0_0.png,0,298
10_0.png,0,298
20_0.png,0,298
30_0.png,0,298
40_0.png,0,298
50_0.png,0,298
60_0.png,0,298
70_0.png,0,298
80_0.png,0,298
90_0.png,0,298
0_0.png,0,299
10_0.png,0,299
20_0.png,0,299
30_0.png,0,299
40_0.png,0,299
50_0.png,0,299
60_0.png,0,299
70_0.png,0,299
80_0.png,0,299
90_0.png,0,299
0_0.png,0,301
10_0.png,0,301
20_0.png,0,301
30_0.png,0,301
40_0.png,0,301
50_0.png,0,301
50_1.png,0,301
60_0.png,0,301
70_0.png,0,301
80_0.png,0,301
90_0.png,0,301
0_0.png,0,304
10_0.png,0,304
20_0.png,0,304
30_0.png,0,304
40_0.png,0,304
50_0.png,0,304
60_0.png,0,304
70_0.png,0,304
80_0.png,0,304
90_0.png,0,304
0_0.png,0,306
100_0.png,0,306
10_0.png,0,306
110_0.png,0,306
120_0.png,0,306
130_0.png,0,306
140_0.png,0,306
150_0.png,0,306
160_0.png,0,306
170_0.png,0,306
180_0.png,0,306
190_0.png,0,306
200_0.png,0,306
20_0.png,0,306
210_0.png,0,306
220_0.png,0,306
230_0.png,0,306
240_0.png,0,306
250_0.png,0,306
260_0.png,0,306
270_0.png,0,306
280_0.png,0,306
290_0.png,0,306
300_0.png,0,306
30_0.png,0,306
310_0.png,0,306
320_0.png,0,306
330_0.png,0,306
